40.7211494,-73.7548239027031
40.6250485,-73.98384053393416
40.5949421,-74.08389465000002
40.7843753,-73.9799098
40.7547747,-73.9760424
40.8466237,-73.9061428
40.6169587,-73.9636904
40.7356311,-73.988912
40.706608349999996,-73.89725710836876
40.7184412,-73.990178
40.75999669387755,-73.98088140816327
40.84341285,-73.94261531345455
40.7424103,-73.991245
40.74351335,-73.999433105973
40.7291609,-73.8872428
40.7461611,-73.9000874
40.734187750000004,-73.99462872330817
40.8333823,-73.9213465
40.731268,-73.99494
40.7579377,-73.9760417
40.7829623,-73.9506398937815
40.8569736,-73.9350562
40.74729485,-74.00481254071357
40.62555087755102,-74.03234034693878
40.75903945,-73.82865717044274
40.874635,-73.8867227
40.848019,-73.940436
40.77382945,-73.98739202834994
40.7649385,-73.9763286
40.7359454,-73.8758225
40.6341606,-74.10796403067114
40.6820613,-73.99341460000002
40.680927600000004,-73.96653413013792
40.7050632,-73.79780607614069
40.669214600000004,-73.92989156223746
40.7553287,-73.9952719
40.60524025,-73.94307522614426
40.7594113,-73.9848237
40.6751344,-73.7763703
40.85353865,-73.91690470108014
40.6606196,-73.9508207
40.814685049999994,-73.95698739134828
40.71728095,-73.94439109586128
40.753564749999995,-73.83475850658921
40.76204715,-73.92496416167891
40.7216031,-74.0010215
40.6345033,-73.9672113
40.782180749999995,-73.952593850433
40.5257231,-74.1680031
40.7150253,-73.9476643
40.6660401,-73.8837738
40.754144,-73.9764892
40.625435775510205,-74.03185646938776
40.845596,-73.864323
40.62301465,-73.94743943184193
40.678080449999996,-73.96720263322136
40.86611275,-73.86470734926456
40.7612706,-73.8220756
40.7805992,-73.980303
40.697474650000004,-73.99599664189765
40.8402882,-73.9428154
40.733744,-74.0024899
40.8170833,-73.9221918
40.62272675,-73.95449547454004
40.67134525,-73.97758036997575
40.826821,-73.941536
40.6529636,-73.93081881843034
40.5860597,-73.95274750493293
40.72006315,-73.96169393809458
40.6169587,-73.9636904
40.714971,-73.812894
40.7047956,-73.79822220000001
40.7127281,-74.0060152
40.7660398,-73.95537016203289
40.8486576,-73.9184241
40.595939,-74.062384
40.7195137,-73.8388308
40.631303200000005,-73.9476272
40.83418005,-73.85743164153993
40.8811802,-73.8994328
40.6114071,-73.98725939678991
40.693241,-73.928642
40.8976734,-73.8528875
40.8530181,-73.89581458641845
40.641651949999996,-73.99461539282115
40.6120161,-73.9838204236869
40.7887617,-73.9438101
40.74703585,-73.89180773215578
40.7383698,-73.9745603
40.769908,-73.9101068200994
40.61705910204082,-74.03556063265307
40.736290100000005,-73.80830625
40.838609551020404,-73.84434579591837
40.7796218,-73.9484555657767
40.795210499999996,-73.9451735
40.855997,-73.9290775
40.7659603,-73.9799397
40.7362796,-73.99120964730558
40.7459998,-73.9939991
40.7721879,-73.9284077
40.7570392,-73.9746573
40.5991455,-74.0052532
40.67057642682927,-73.99597679268292
40.73569883673469,-73.98174714285715
40.7040531,-73.8152327
40.63415115,-73.9634615201773
40.7181772,-74.0101808
40.744943,-73.903314
40.84171265,-73.85721239228297
40.75808065,-73.9925432786286
40.7752458,-73.9476241
40.5845649,-73.966621
40.693958699999996,-73.95719673439349
40.7484498,-73.9455441
40.7745088,-73.9883571
40.723183000000006,-73.98550175
40.7507119,-74.0037894
40.79552435,-73.97229246009239
40.7258761,-73.8107376
40.7408744,-74.0020561
40.7993506,-73.968722
40.6696001,-73.9311832
40.7633903,-73.9766683
40.7039722,-73.8131876
